! 9Be range in Si
! apply ZOOM for details
Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - Range straggling - method [0] - LISE	Energy (MeV/u)7	6 - Range straggling - method [1] - Atima	Energy (MeV/u)8	7 - Lateral range - method [0] - LISE	Energy (MeV/u)9	8 - Lateral range - method [1] - Atima	Energy (MeV/u)10	9 - Lateral range - method [2] - PDG	
9000.000000	9.89714e+06	9000.000000	1.05886e+07	9000.000000	1.2147e+07	9000.000000	1.21979e+07	9000.000000	1.21472e+07	9000.000000	28386     	9000.000000	42928.4   	9000.000000	69829.6   	9000.000000	72055.2   	9000.000000	103730    	
9500.000000	1.02629e+07	9500.000000	1.10577e+07	9500.000000	1.28127e+07	9500.000000	1.28662e+07	9500.000000	1.28129e+07	9500.000000	29196.6   	9500.000000	45878.9   	9500.000000	72268.2   	9500.000000	74772.8   	9500.000000	107804    	
10000.000000	1.06127e+07	10000.000000	1.15145e+07	10000.000000	1.34752e+07	10000.000000	1.35311e+07	10000.000000	1.34753e+07	10000.000000	29979.5   	10000.000000	48874.7   	10000.000000	74633.7   	10000.000000	77411     	10000.000000	111765    	
11000.000000	1.12686e+07	11000.000000	1.23936e+07	11000.000000	1.47909e+07	11000.000000	1.48518e+07	11000.000000	1.4791e+07	11000.000000	31471.8   	11000.000000	55002.1   	11000.000000	79167.4   	11000.000000	82470.6   	11000.000000	119381    	
12000.000000	1.18718e+07	12000.000000	1.32303e+07	12000.000000	1.60954e+07	12000.000000	1.61612e+07	12000.000000	1.60955e+07	12000.000000	32878.3   	12000.000000	61301.6   	12000.000000	83467.7   	12000.000000	87272.2   	12000.000000	126630    	
13000.000000	1.24284e+07	13000.000000	1.40284e+07	13000.000000	1.73897e+07	13000.000000	1.74603e+07	13000.000000	1.73898e+07	13000.000000	34211.2   	13000.000000	67765.5   	13000.000000	87564     	13000.000000	91846.4   	13000.000000	133556    	
14000.000000	1.29436e+07	14000.000000	1.47914e+07	14000.000000	1.86746e+07	14000.000000	1.87499e+07	14000.000000	1.86748e+07	14000.000000	35480     	14000.000000	74392.8   	14000.000000	91480.3   	14000.000000	96218.9   	14000.000000	140194    	
15000.000000	1.3422e+07	15000.000000	1.55223e+07	15000.000000	1.9951e+07	15000.000000	2.00309e+07	15000.000000	1.99512e+07	15000.000000	36692.6   	15000.000000	81183     	15000.000000	95236.5   	15000.000000	100411    	15000.000000	146573    	
16000.000000	1.38673e+07	16000.000000	1.62236e+07	16000.000000	2.12195e+07	16000.000000	2.13039e+07	16000.000000	2.12197e+07	16000.000000	37855.4   	16000.000000	88130     	16000.000000	98849.1   	16000.000000	104440    	16000.000000	152719    	
17000.000000	1.42828e+07	17000.000000	1.68978e+07	17000.000000	2.24808e+07	17000.000000	2.25695e+07	17000.000000	2.24808e+07	17000.000000	38973.5   	17000.000000	95224.3   	17000.000000	102332    	17000.000000	108322    	17000.000000	158653    	
18000.000000	1.46715e+07	18000.000000	1.75468e+07	18000.000000	2.37352e+07	18000.000000	2.38281e+07	18000.000000	2.37351e+07	18000.000000	40051.4   	18000.000000	102456    	18000.000000	105697    	18000.000000	112069    	18000.000000	164393    	
19000.000000	1.50359e+07	19000.000000	1.81725e+07	19000.000000	2.49831e+07	19000.000000	2.50803e+07	19000.000000	2.4983e+07	19000.000000	41093     	19000.000000	109817    	19000.000000	108954    	19000.000000	115694    	19000.000000	169956    	
20000.000000	1.53782e+07	20000.000000	1.87766e+07	20000.000000	2.62251e+07	20000.000000	2.63265e+07	20000.000000	2.6225e+07	20000.000000	42101.4   	20000.000000	117300    	20000.000000	112112    	20000.000000	119205    	20000.000000	175355    	
21000.000000	1.57004e+07	21000.000000	1.93605e+07	21000.000000	2.74614e+07	21000.000000	2.75669e+07	21000.000000	2.74613e+07	21000.000000	43079.5   	21000.000000	124900    	21000.000000	115179    	21000.000000	122612    	21000.000000	180603    	
22000.000000	1.60041e+07	22000.000000	1.99256e+07	22000.000000	2.86924e+07	22000.000000	2.8802e+07	22000.000000	2.86924e+07	22000.000000	44029.6   	22000.000000	132624    	22000.000000	118162    	22000.000000	125922    	22000.000000	185710    	
23000.000000	1.6291e+07	23000.000000	2.04731e+07	23000.000000	2.99185e+07	23000.000000	3.0032e+07	23000.000000	2.99184e+07	23000.000000	44954     	23000.000000	140473    	23000.000000	121066    	23000.000000	129143    	23000.000000	190687    	
24000.000000	1.65623e+07	24000.000000	2.1004e+07	24000.000000	3.11397e+07	24000.000000	3.12572e+07	24000.000000	3.11397e+07	24000.000000	45854.4   	24000.000000	148436    	24000.000000	123897    	24000.000000	132279    	24000.000000	195541    	
25000.000000	1.68193e+07	25000.000000	2.15194e+07	25000.000000	3.23565e+07	25000.000000	3.24778e+07	25000.000000	3.23565e+07	25000.000000	46732.7   	25000.000000	156516    	25000.000000	126660    	25000.000000	135337    	25000.000000	200281    	
26000.000000	1.70632e+07	26000.000000	2.20201e+07	26000.000000	3.3569e+07	26000.000000	3.36941e+07	26000.000000	3.3569e+07	26000.000000	47590.2   	26000.000000	164714    	26000.000000	129359    	26000.000000	138321    	26000.000000	204914    	
27000.000000	1.72948e+07	27000.000000	2.25071e+07	27000.000000	3.47774e+07	27000.000000	3.49062e+07	27000.000000	3.47775e+07	27000.000000	48428.3   	27000.000000	173024    	27000.000000	131998    	27000.000000	141236    	27000.000000	209446    	
28000.000000	1.75151e+07	28000.000000	2.2981e+07	28000.000000	3.59819e+07	28000.000000	3.61144e+07	28000.000000	3.59821e+07	28000.000000	49248.2   	28000.000000	181441    	28000.000000	134581    	28000.000000	144086    	28000.000000	213883    	
29000.000000	1.77248e+07	29000.000000	2.34426e+07	29000.000000	3.71828e+07	29000.000000	3.73189e+07	29000.000000	3.71829e+07	29000.000000	50051     	29000.000000	189963    	29000.000000	137110    	29000.000000	146875    	29000.000000	218229    	
30000.000000	1.79248e+07	30000.000000	2.38924e+07	30000.000000	3.838e+07 	30000.000000	3.85196e+07	30000.000000	3.83802e+07	30000.000000	50837.6   	30000.000000	198589    	30000.000000	139588    	30000.000000	149605    	30000.000000	222491    	
32000.000000	1.82979e+07	32000.000000	2.47594e+07	32000.000000	4.07645e+07	32000.000000	4.09109e+07	32000.000000	4.07648e+07	32000.000000	52366     	32000.000000	216148    	32000.000000	144404    	32000.000000	154903    	32000.000000	230775    	
34000.000000	1.86391e+07	34000.000000	2.55862e+07	34000.000000	4.31365e+07	34000.000000	4.32894e+07	34000.000000	4.31368e+07	34000.000000	53839.7   	34000.000000	234098    	34000.000000	149046    	34000.000000	160002    	34000.000000	238766    	
36000.000000	1.89522e+07	36000.000000	2.63764e+07	36000.000000	4.54968e+07	36000.000000	4.5656e+07	36000.000000	4.54971e+07	36000.000000	55264     	36000.000000	252423    	36000.000000	153532    	36000.000000	164921    	36000.000000	246490    	
38000.000000	1.92404e+07	38000.000000	2.71332e+07	38000.000000	4.78463e+07	38000.000000	4.80114e+07	38000.000000	4.78466e+07	38000.000000	56643.3   	38000.000000	271107    	38000.000000	157873    	38000.000000	169674    	38000.000000	253972    	
40000.000000	1.95067e+07	40000.000000	2.78594e+07	40000.000000	5.01857e+07	40000.000000	5.03565e+07	40000.000000	5.01861e+07	40000.000000	57981.6   	40000.000000	290138    	40000.000000	162083    	40000.000000	174276    	40000.000000	261229    	
42000.000000	1.97532e+07	42000.000000	2.85575e+07	42000.000000	5.25157e+07	42000.000000	5.26918e+07	42000.000000	5.2516e+07	42000.000000	59282.2   	42000.000000	309504    	42000.000000	166171    	42000.000000	178738    	42000.000000	268279    	
44000.000000	1.99821e+07	44000.000000	2.92296e+07	44000.000000	5.48367e+07	44000.000000	5.50179e+07	44000.000000	5.48371e+07	44000.000000	60548     	44000.000000	329195    	44000.000000	170147    	44000.000000	183071    	44000.000000	275139    	
46000.000000	2.01952e+07	46000.000000	2.98776e+07	46000.000000	5.71493e+07	46000.000000	5.73354e+07	46000.000000	5.71499e+07	46000.000000	61781.7   	46000.000000	349200    	46000.000000	174018    	46000.000000	187285    	46000.000000	281820    	
48000.000000	2.0394e+07	48000.000000	3.05033e+07	48000.000000	5.9454e+07	48000.000000	5.96447e+07	48000.000000	5.94547e+07	48000.000000	62985.5   	48000.000000	369509    	48000.000000	177792    	48000.000000	191387    	48000.000000	288335    	
50000.000000	2.05798e+07	50000.000000	3.11081e+07	50000.000000	6.1751e+07	50000.000000	6.19462e+07	50000.000000	6.1752e+07	50000.000000	64161.4   	50000.000000	390113    	50000.000000	181474    	50000.000000	195385    	50000.000000	294695    	
