! 10B range in Si
! apply ZOOM for details
Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - Range straggling - method [0] - LISE	Energy (MeV/u)7	6 - Range straggling - method [1] - Atima	Energy (MeV/u)8	7 - Lateral range - method [0] - LISE	Energy (MeV/u)9	8 - Lateral range - method [1] - Atima	Energy (MeV/u)10	9 - Lateral range - method [2] - PDG	
11000.000000	8.0125e+06	11000.000000	8.81244e+06	11000.000000	1.05062e+07	11000.000000	1.05603e+07	11000.000000	1.05061e+07	11000.000000	21197.4   	11000.000000	37197.5   	11000.000000	52292.7   	11000.000000	55545.8   	11000.000000	79420.4   	
12000.000000	8.44139e+06	12000.000000	9.40735e+06	12000.000000	1.14329e+07	12000.000000	1.14913e+07	12000.000000	1.14328e+07	12000.000000	22145     	12000.000000	41458.4   	12000.000000	55133.6   	12000.000000	58780.1   	12000.000000	84246.4   	
13000.000000	8.83717e+06	13000.000000	9.97487e+06	13000.000000	1.23523e+07	13000.000000	1.24151e+07	13000.000000	1.23523e+07	13000.000000	23043     	13000.000000	45833.3   	13000.000000	57839.7   	13000.000000	61861.5   	13000.000000	88857.3   	
14000.000000	9.20354e+06	14000.000000	1.05174e+07	14000.000000	1.32651e+07	14000.000000	1.33321e+07	14000.000000	1.32651e+07	14000.000000	23897.9   	14000.000000	50315.7   	14000.000000	60427.1   	14000.000000	64806.9   	14000.000000	93276.6   	
15000.000000	9.54367e+06	15000.000000	1.10371e+07	15000.000000	1.41719e+07	15000.000000	1.42429e+07	15000.000000	1.41719e+07	15000.000000	24715     	15000.000000	54899     	15000.000000	62908.7   	15000.000000	67630.8   	15000.000000	97523.9   	
16000.000000	9.86029e+06	16000.000000	1.15358e+07	16000.000000	1.50731e+07	16000.000000	1.51481e+07	16000.000000	1.5073e+07	16000.000000	25498.4   	16000.000000	59579.1   	16000.000000	65295.4   	16000.000000	70345.1   	16000.000000	101616    	
17000.000000	1.01558e+07	17000.000000	1.20151e+07	17000.000000	1.59691e+07	17000.000000	1.60479e+07	17000.000000	1.5969e+07	17000.000000	26251.8   	17000.000000	64353.8   	17000.000000	67596.4   	17000.000000	72960.2   	17000.000000	105567    	
18000.000000	1.04322e+07	18000.000000	1.24766e+07	18000.000000	1.68602e+07	18000.000000	1.69429e+07	18000.000000	1.68601e+07	18000.000000	26978.2   	18000.000000	69222     	18000.000000	69819.4   	18000.000000	75484.8   	18000.000000	109390    	
19000.000000	1.06913e+07	19000.000000	1.29215e+07	19000.000000	1.77469e+07	19000.000000	1.78333e+07	19000.000000	1.77467e+07	19000.000000	27680     	19000.000000	74182.4   	19000.000000	71971.4   	19000.000000	77926.6   	19000.000000	113094    	
20000.000000	1.09346e+07	20000.000000	1.33511e+07	20000.000000	1.86292e+07	20000.000000	1.87193e+07	20000.000000	1.8629e+07	20000.000000	28359.6   	20000.000000	79233.9   	20000.000000	74058.1   	20000.000000	80292.2   	20000.000000	116689    	
21000.000000	1.11637e+07	21000.000000	1.37662e+07	21000.000000	1.95075e+07	21000.000000	1.96013e+07	21000.000000	1.95074e+07	21000.000000	29018.7   	21000.000000	84375.1   	21000.000000	76084.6   	21000.000000	82587.5   	21000.000000	120184    	
22000.000000	1.13797e+07	22000.000000	1.41681e+07	22000.000000	2.03821e+07	22000.000000	2.04795e+07	22000.000000	2.0382e+07	22000.000000	29659     	22000.000000	89603.8   	22000.000000	78055.4   	22000.000000	84817.7   	22000.000000	123586    	
23000.000000	1.15836e+07	23000.000000	1.45573e+07	23000.000000	2.12532e+07	23000.000000	2.13541e+07	23000.000000	2.1253e+07	23000.000000	30281.9   	23000.000000	94915.2   	23000.000000	79974.5   	23000.000000	86987.3   	23000.000000	126900    	
24000.000000	1.17766e+07	24000.000000	1.49348e+07	24000.000000	2.21209e+07	24000.000000	2.22253e+07	24000.000000	2.21208e+07	24000.000000	30888.8   	24000.000000	100304    	24000.000000	81845.3   	24000.000000	89100.4   	24000.000000	130134    	
25000.000000	1.19593e+07	25000.000000	1.53013e+07	25000.000000	2.29854e+07	25000.000000	2.30932e+07	25000.000000	2.29853e+07	25000.000000	31480.7   	25000.000000	105768    	25000.000000	83671.1   	25000.000000	91160.7   	25000.000000	133291    	
26000.000000	1.21327e+07	26000.000000	1.56574e+07	26000.000000	2.38469e+07	26000.000000	2.39581e+07	26000.000000	2.38468e+07	26000.000000	32058.7   	26000.000000	111308    	26000.000000	85454.6   	26000.000000	93171.4   	26000.000000	136377    	
27000.000000	1.22974e+07	27000.000000	1.60036e+07	27000.000000	2.47056e+07	27000.000000	2.482e+07 	27000.000000	2.47054e+07	27000.000000	32623.5   	27000.000000	116921    	27000.000000	87198.5   	27000.000000	95135.6   	27000.000000	139395    	
28000.000000	1.2454e+07	28000.000000	1.63406e+07	28000.000000	2.55614e+07	28000.000000	2.5679e+07	28000.000000	2.55613e+07	28000.000000	33176.2   	28000.000000	122605    	28000.000000	88905     	28000.000000	97055.9   	28000.000000	142351    	
29000.000000	1.26032e+07	29000.000000	1.66688e+07	29000.000000	2.64147e+07	29000.000000	2.65354e+07	29000.000000	2.64145e+07	29000.000000	33717.3   	29000.000000	128361    	29000.000000	90576.1   	29000.000000	98934.8   	29000.000000	145246    	
30000.000000	1.27454e+07	30000.000000	1.69887e+07	30000.000000	2.72654e+07	30000.000000	2.73892e+07	30000.000000	2.72653e+07	30000.000000	34247.5   	30000.000000	134188    	30000.000000	92214     	30000.000000	100775    	30000.000000	148085    	
32000.000000	1.30107e+07	32000.000000	1.76051e+07	32000.000000	2.89597e+07	32000.000000	2.90896e+07	32000.000000	2.89596e+07	32000.000000	35277.8   	32000.000000	146048    	32000.000000	95396.4   	32000.000000	104345    	32000.000000	153604    	
34000.000000	1.32533e+07	34000.000000	1.8193e+07	34000.000000	3.06451e+07	34000.000000	3.07808e+07	34000.000000	3.06451e+07	34000.000000	36271.3   	34000.000000	158169    	34000.000000	98464.5   	34000.000000	107781    	34000.000000	158928    	
36000.000000	1.34759e+07	36000.000000	1.87548e+07	36000.000000	3.23223e+07	36000.000000	3.24635e+07	36000.000000	3.23223e+07	36000.000000	37231.5   	36000.000000	170534    	36000.000000	101429    	36000.000000	111095    	36000.000000	164075    	
38000.000000	1.36809e+07	38000.000000	1.9293e+07	38000.000000	3.39919e+07	38000.000000	3.41383e+07	38000.000000	3.39919e+07	38000.000000	38161.5   	38000.000000	183135    	38000.000000	104298    	38000.000000	114298    	38000.000000	169060    	
40000.000000	1.38702e+07	40000.000000	1.98094e+07	40000.000000	3.56544e+07	40000.000000	3.58058e+07	40000.000000	3.56544e+07	40000.000000	39063.9   	40000.000000	195966    	40000.000000	107081    	40000.000000	117400    	40000.000000	173896    	
42000.000000	1.40455e+07	42000.000000	2.03057e+07	42000.000000	3.73102e+07	42000.000000	3.74663e+07	42000.000000	3.73102e+07	42000.000000	39940.9   	42000.000000	209021    	42000.000000	109783    	42000.000000	120407    	42000.000000	178594    	
44000.000000	1.42082e+07	44000.000000	2.07836e+07	44000.000000	3.89598e+07	44000.000000	3.91203e+07	44000.000000	3.89598e+07	44000.000000	40794.6   	44000.000000	222296    	44000.000000	112411    	44000.000000	123328    	44000.000000	183166    	
46000.000000	1.43598e+07	46000.000000	2.12444e+07	46000.000000	4.06034e+07	46000.000000	4.07681e+07	46000.000000	4.06034e+07	46000.000000	41626.7   	46000.000000	235785    	46000.000000	114970    	46000.000000	126168    	46000.000000	187619    	
48000.000000	1.45011e+07	48000.000000	2.16893e+07	48000.000000	4.22415e+07	48000.000000	4.24102e+07	48000.000000	4.22416e+07	48000.000000	42438.6   	48000.000000	249483    	48000.000000	117465    	48000.000000	128933    	48000.000000	191962    	
50000.000000	1.46332e+07	50000.000000	2.21193e+07	50000.000000	4.38744e+07	50000.000000	4.40466e+07	50000.000000	4.38744e+07	50000.000000	43231.9   	50000.000000	263382    	50000.000000	119900    	50000.000000	131628    	50000.000000	196201    	
