! 14C range in Si
! apply ZOOM for details
Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - Range straggling - method [0] - LISE	Energy (MeV/u)7	6 - Range straggling - method [1] - Atima	Energy (MeV/u)8	7 - Lateral range - method [0] - LISE	Energy (MeV/u)9	8 - Lateral range - method [1] - Atima	Energy (MeV/u)10	9 - Lateral range - method [2] - PDG	
11000.000000	7.78197e+06	11000.000000	8.55891e+06	11000.000000	1.01931e+07	11000.000000	1.02565e+07	11000.000000	1.01932e+07	11000.000000	17381.1   	11000.000000	30623.3   	11000.000000	42722     	11000.000000	45544.6   	11000.000000	65048.8   	
12000.000000	8.19853e+06	12000.000000	9.1367e+06	12000.000000	1.10923e+07	12000.000000	1.11607e+07	12000.000000	1.10923e+07	12000.000000	18158.3   	12000.000000	34133.8   	12000.000000	45043.2   	12000.000000	48197     	12000.000000	69002.2   	
13000.000000	8.58293e+06	13000.000000	9.68789e+06	13000.000000	1.19845e+07	13000.000000	1.20578e+07	13000.000000	1.19845e+07	13000.000000	18894.9   	13000.000000	37734.2   	13000.000000	47254.4   	13000.000000	50723.9   	13000.000000	72779.4   	
14000.000000	8.93875e+06	14000.000000	1.02148e+07	14000.000000	1.28702e+07	14000.000000	1.29485e+07	14000.000000	1.28702e+07	14000.000000	19596.1   	14000.000000	41423     	14000.000000	49368.5   	14000.000000	53139.4   	14000.000000	76399.8   	
15000.000000	9.2691e+06	15000.000000	1.07196e+07	15000.000000	1.37501e+07	15000.000000	1.38331e+07	15000.000000	1.37501e+07	15000.000000	20266.2   	15000.000000	45199.3   	15000.000000	51396.3   	15000.000000	55455.2   	15000.000000	79879.4   	
16000.000000	9.5766e+06	16000.000000	1.12039e+07	16000.000000	1.46245e+07	16000.000000	1.47122e+07	16000.000000	1.46245e+07	16000.000000	20908.9   	16000.000000	49060.6   	16000.000000	53346.6   	16000.000000	57681.2   	16000.000000	83231.9   	
17000.000000	9.86358e+06	17000.000000	1.16694e+07	17000.000000	1.5494e+07	17000.000000	1.55862e+07	17000.000000	1.54939e+07	17000.000000	21526.9   	17000.000000	53002.8   	17000.000000	55226.8   	17000.000000	59825.8   	17000.000000	86468.9   	
18000.000000	1.0132e+07	18000.000000	1.21177e+07	18000.000000	1.63587e+07	18000.000000	1.64554e+07	18000.000000	1.63586e+07	18000.000000	22122.7   	18000.000000	57022.2   	18000.000000	57043.4   	18000.000000	61896.3   	18000.000000	89600.4   	
19000.000000	1.03837e+07	19000.000000	1.25498e+07	19000.000000	1.72191e+07	19000.000000	1.73202e+07	19000.000000	1.72189e+07	19000.000000	22698.5   	19000.000000	61115.1   	19000.000000	58801.9   	19000.000000	63898.9   	19000.000000	92635.3   	
20000.000000	1.062e+07 	20000.000000	1.29669e+07	20000.000000	1.80753e+07	20000.000000	1.81807e+07	20000.000000	1.80751e+07	20000.000000	23255.9   	20000.000000	65278.5   	20000.000000	60507.2   	20000.000000	65839.1   	20000.000000	95581.1   	
21000.000000	1.08425e+07	21000.000000	1.33702e+07	21000.000000	1.89277e+07	21000.000000	1.90374e+07	21000.000000	1.89275e+07	21000.000000	23796.6   	21000.000000	69510.2   	21000.000000	62163.2   	21000.000000	67721.6   	21000.000000	98444.5   	
22000.000000	1.10523e+07	22000.000000	1.37604e+07	22000.000000	1.97764e+07	22000.000000	1.98903e+07	22000.000000	1.97762e+07	22000.000000	24321.9   	22000.000000	73811.3   	22000.000000	63773.7   	22000.000000	69550.7   	22000.000000	101231    	
23000.000000	1.12504e+07	23000.000000	1.41385e+07	23000.000000	2.06217e+07	23000.000000	2.07397e+07	23000.000000	2.06215e+07	23000.000000	24832.9   	23000.000000	78181.1   	23000.000000	65342     	23000.000000	71330.2   	23000.000000	103947    	
24000.000000	1.14377e+07	24000.000000	1.45052e+07	24000.000000	2.14637e+07	24000.000000	2.15858e+07	24000.000000	2.14635e+07	24000.000000	25330.8   	24000.000000	82615.2   	24000.000000	66870.9   	24000.000000	73063.3   	24000.000000	106596    	
25000.000000	1.16153e+07	25000.000000	1.48611e+07	25000.000000	2.23027e+07	25000.000000	2.24288e+07	25000.000000	2.23025e+07	25000.000000	25816.4   	25000.000000	87110.7   	25000.000000	68363     	25000.000000	74753.2   	25000.000000	109183    	
26000.000000	1.17836e+07	26000.000000	1.52069e+07	26000.000000	2.31387e+07	26000.000000	2.32687e+07	26000.000000	2.31385e+07	26000.000000	26290.6   	26000.000000	91667.1   	26000.000000	69820.6   	26000.000000	76402.4   	26000.000000	111712    	
27000.000000	1.19436e+07	27000.000000	1.55432e+07	27000.000000	2.3972e+07	27000.000000	2.41058e+07	27000.000000	2.39717e+07	27000.000000	26754     	27000.000000	96284.9   	27000.000000	71245.8   	27000.000000	78013.5   	27000.000000	114185    	
28000.000000	1.20957e+07	28000.000000	1.58705e+07	28000.000000	2.48026e+07	28000.000000	2.49402e+07	28000.000000	2.48023e+07	28000.000000	27207.5   	28000.000000	100964    	28000.000000	72640.4   	28000.000000	79588.6   	28000.000000	116607    	
29000.000000	1.22406e+07	29000.000000	1.61892e+07	29000.000000	2.56306e+07	29000.000000	2.5772e+07	29000.000000	2.56304e+07	29000.000000	27651.4   	29000.000000	105701    	29000.000000	74006.3   	29000.000000	81129.8   	29000.000000	118980    	
30000.000000	1.23787e+07	30000.000000	1.64999e+07	30000.000000	2.64562e+07	30000.000000	2.66012e+07	30000.000000	2.6456e+07	30000.000000	28086.5   	30000.000000	110493    	30000.000000	75344.9   	30000.000000	82638.9   	30000.000000	121306    	
32000.000000	1.26364e+07	32000.000000	1.70986e+07	32000.000000	2.81005e+07	32000.000000	2.82526e+07	32000.000000	2.81003e+07	32000.000000	28931.9   	32000.000000	120240    	32000.000000	77945.9   	32000.000000	85567.3   	32000.000000	125828    	
34000.000000	1.2872e+07	34000.000000	1.76695e+07	34000.000000	2.97362e+07	34000.000000	2.98952e+07	34000.000000	2.97361e+07	34000.000000	29747.1   	34000.000000	130202    	34000.000000	80453.6   	34000.000000	88385.9   	34000.000000	130191    	
36000.000000	1.30882e+07	36000.000000	1.82152e+07	36000.000000	3.13639e+07	36000.000000	3.15295e+07	36000.000000	3.13639e+07	36000.000000	30535.1   	36000.000000	140376    	36000.000000	82876.5   	36000.000000	91104.8   	36000.000000	134409    	
38000.000000	1.32873e+07	38000.000000	1.87379e+07	38000.000000	3.29843e+07	38000.000000	3.31561e+07	38000.000000	3.29844e+07	38000.000000	31298.3   	38000.000000	150745    	38000.000000	85222     	38000.000000	93732.6   	38000.000000	138494    	
40000.000000	1.34711e+07	40000.000000	1.92394e+07	40000.000000	3.45978e+07	40000.000000	3.47756e+07	40000.000000	3.45979e+07	40000.000000	32038.9   	40000.000000	161296    	40000.000000	87496.5   	40000.000000	96276.9   	40000.000000	142458    	
42000.000000	1.36414e+07	42000.000000	1.97215e+07	42000.000000	3.62049e+07	42000.000000	3.63883e+07	42000.000000	3.6205e+07	42000.000000	32758.7   	42000.000000	172019    	42000.000000	89705.4   	42000.000000	98744.2   	42000.000000	146309    	
44000.000000	1.37995e+07	44000.000000	2.01857e+07	44000.000000	3.7806e+07	44000.000000	3.79947e+07	44000.000000	3.78061e+07	44000.000000	33459.4   	44000.000000	182914    	44000.000000	91853.7   	44000.000000	101140    	44000.000000	150055    	
46000.000000	1.39466e+07	46000.000000	2.06332e+07	46000.000000	3.94013e+07	46000.000000	3.95952e+07	46000.000000	3.94016e+07	46000.000000	34142.3   	46000.000000	193981    	46000.000000	93945.6   	46000.000000	103471    	46000.000000	153705    	
48000.000000	1.40839e+07	48000.000000	2.10652e+07	48000.000000	4.09913e+07	48000.000000	4.11899e+07	48000.000000	4.09916e+07	48000.000000	34808.9   	48000.000000	205220    	48000.000000	95985.2   	48000.000000	105739    	48000.000000	157265    	
50000.000000	1.42122e+07	50000.000000	2.14829e+07	50000.000000	4.25762e+07	50000.000000	4.27793e+07	50000.000000	4.25766e+07	50000.000000	35460.1   	50000.000000	216629    	50000.000000	97975.6   	50000.000000	107951    	50000.000000	160740    	
